,País,Apellido,y,c
7881,Puerto Rico,Canales,0.2625,Puerto Rico
9757,México,Candia,0.0,Mexico
9755,Guatemala,Candia,0.0,Guatemala
9754,El Salvador,Candia,0.0,El Salvador
9756,Honduras,Candia,0.0,Honduras
9758,Nicaragua,Candia,0.0,Nicaragua
9751,Costa Rica,Candia,0.0,Costa Rica
9759,Panamá,Candia,0.0,Panama
9750,Colombia,Candia,0.0,Colombia
9765,Venezuela,Candia,0.0,Venezuela
9753,Ecuador,Candia,0.0,Ecuador
9761,Perú,Candia,0.0,Peru
9748,Bolivia,Candia,0.0,Bolivia
9749,Chile,Candia,0.0,Chile
9747,Argentina,Candia,0.0,Argentina
9760,Paraguay,Candia,0.06441717791411043,Paraguay
9764,Uruguay,Candia,0.0,Uruguay
9752,Cuba,Candia,0.0,Cuba
9763,República Dominicana,Candia,0.0,Dominicana
9762,Puerto Rico,Candia,0.0,Puerto Rico
4551,México,Cano,0.0,Mexico
4549,Guatemala,Cano,0.0,Guatemala
4548,El Salvador,Cano,0.0,El Salvador
4550,Honduras,Cano,0.0,Honduras
4552,Nicaragua,Cano,0.0534351145038168,Nicaragua
4545,Costa Rica,Cano,0.0,Costa Rica
4553,Panamá,Cano,0.0,Panama
4544,Colombia,Cano,0.04,Colombia
4559,Venezuela,Cano,0.0,Venezuela
4547,Ecuador,Cano,0.0,Ecuador
4555,Perú,Cano,0.0,Peru
4542,Bolivia,Cano,0.0,Bolivia
4543,Chile,Cano,0.0,Chile
4541,Argentina,Cano,0.0,Argentina
4554,Paraguay,Cano,0.0,Paraguay
4558,Uruguay,Cano,0.0,Uruguay
4546,Cuba,Cano,0.0,Cuba
4557,República Dominicana,Cano,0.0,Dominicana
4556,Puerto Rico,Cano,0.0,Puerto Rico
9738,México,Cantero,0.0,Mexico
9736,Guatemala,Cantero,0.0,Guatemala
9735,El Salvador,Cantero,0.0,El Salvador
9737,Honduras,Cantero,0.0,Honduras
9739,Nicaragua,Cantero,0.0,Nicaragua
9732,Costa Rica,Cantero,0.0,Costa Rica
9740,Panamá,Cantero,0.0,Panama
9731,Colombia,Cantero,0.0,Colombia
9746,Venezuela,Cantero,0.0,Venezuela
9734,Ecuador,Cantero,0.0,Ecuador
9742,Perú,Cantero,0.0,Peru
9729,Bolivia,Cantero,0.0,Bolivia
9730,Chile,Cantero,0.0,Chile
9728,Argentina,Cantero,0.0,Argentina
9741,Paraguay,Cantero,0.0679611650485437,Paraguay
9745,Uruguay,Cantero,0.0,Uruguay
9733,Cuba,Cantero,0.0,Cuba
9744,República Dominicana,Cantero,0.0,Dominicana
9743,Puerto Rico,Cantero,0.0,Puerto Rico
12037,México,Caraballo,0.0,Mexico
12035,Guatemala,Caraballo,0.0,Guatemala
12034,El Salvador,Caraballo,0.0,El Salvador
12036,Honduras,Caraballo,0.0,Honduras
12038,Nicaragua,Caraballo,0.0,Nicaragua
12031,Costa Rica,Caraballo,0.0,Costa Rica
12039,Panamá,Caraballo,0.0,Panama
12030,Colombia,Caraballo,0.0,Colombia
12045,Venezuela,Caraballo,0.0,Venezuela
12033,Ecuador,Caraballo,0.0,Ecuador
12041,Perú,Caraballo,0.0,Peru
12028,Bolivia,Caraballo,0.0,Bolivia
12029,Chile,Caraballo,0.0,Chile
12027,Argentina,Caraballo,0.0,Argentina
12040,Paraguay,Caraballo,0.0,Paraguay
12044,Uruguay,Caraballo,0.022580645161290325,Uruguay
12032,Cuba,Caraballo,0.0,Cuba
12043,República Dominicana,Caraballo,0.0,Dominicana
12042,Puerto Rico,Caraballo,0.0,Puerto Rico
12056,México,Carballo,0.0,Mexico
12054,Guatemala,Carballo,0.0,Guatemala
12053,El Salvador,Carballo,0.0,El Salvador
12055,Honduras,Carballo,0.0,Honduras
12057,Nicaragua,Carballo,0.0,Nicaragua
12050,Costa Rica,Carballo,0.0,Costa Rica
12058,Panamá,Carballo,0.0,Panama
12049,Colombia,Carballo,0.0,Colombia
12064,Venezuela,Carballo,0.0,Venezuela
12052,Ecuador,Carballo,0.0,Ecuador
12060,Perú,Carballo,0.0,Peru
12047,Bolivia,Carballo,0.0,Bolivia
12048,Chile,Carballo,0.0,Chile
12046,Argentina,Carballo,0.0,Argentina
12059,Paraguay,Carballo,0.0,Paraguay
12063,Uruguay,Carballo,0.022316684378320933,Uruguay
12051,Cuba,Carballo,0.0,Cuba
12062,República Dominicana,Carballo,0.0,Dominicana
12061,Puerto Rico,Carballo,0.0,Puerto Rico
8066,México,Carcamo,0.0,Mexico
8064,Guatemala,Carcamo,0.0,Guatemala
8063,El Salvador,Carcamo,0.0,El Salvador
8065,Honduras,Carcamo,0.05691056910569106,Honduras
8067,Nicaragua,Carcamo,0.0,Nicaragua
8060,Costa Rica,Carcamo,0.0,Costa Rica
8068,Panamá,Carcamo,0.0,Panama
8059,Colombia,Carcamo,0.0,Colombia
8074,Venezuela,Carcamo,0.0,Venezuela
8062,Ecuador,Carcamo,0.0,Ecuador
8070,Perú,Carcamo,0.0,Peru
8057,Bolivia,Carcamo,0.0,Bolivia
8058,Chile,Carcamo,0.0,Chile
8056,Argentina,Carcamo,0.0,Argentina
8069,Paraguay,Carcamo,0.0,Paraguay
8073,Uruguay,Carcamo,0.0,Uruguay
8061,Cuba,Carcamo,0.0,Cuba
8072,República Dominicana,Carcamo,0.0,Dominicana
8071,Puerto Rico,Carcamo,0.0,Puerto Rico
3601,México,Cardenas,0.033925686591276254,Mexico
3599,Guatemala,Cardenas,0.0,Guatemala
3598,El Salvador,Cardenas,0.0,El Salvador
3600,Honduras,Cardenas,0.0,Honduras
3602,Nicaragua,Cardenas,0.0,Nicaragua
3595,Costa Rica,Cardenas,0.0,Costa Rica
3603,Panamá,Cardenas,0.0,Panama
3594,Colombia,Cardenas,0.07835820895522388,Colombia
3609,Venezuela,Cardenas,0.0,Venezuela
3597,Ecuador,Cardenas,0.04015296367112811,Ecuador
3605,Perú,Cardenas,0.05865921787709498,Peru
3592,Bolivia,Cardenas,0.0,Bolivia
3593,Chile,Cardenas,0.0515970515970516,Chile
3591,Argentina,Cardenas,0.0,Argentina
3604,Paraguay,Cardenas,0.0,Paraguay
3608,Uruguay,Cardenas,0.0,Uruguay
3596,Cuba,Cardenas,0.04061895551257254,Cuba
3607,República Dominicana,Cardenas,0.0,Dominicana
3606,Puerto Rico,Cardenas,0.0,Puerto Rico
4019,México,Cardona,0.0,Mexico
4017,Guatemala,Cardona,0.0726643598615917,Guatemala
4016,El Salvador,Cardona,0.0,El Salvador
4018,Honduras,Cardona,0.0,Honduras
4020,Nicaragua,Cardona,0.0,Nicaragua
4013,Costa Rica,Cardona,0.0,Costa Rica
4021,Panamá,Cardona,0.0,Panama
4012,Colombia,Cardona,0.07749077490774908,Colombia
4027,Venezuela,Cardona,0.0,Venezuela
4015,Ecuador,Cardona,0.0,Ecuador
4023,Perú,Cardona,0.0,Peru
4010,Bolivia,Cardona,0.0,Bolivia
4011,Chile,Cardona,0.0,Chile
4009,Argentina,Cardona,0.0,Argentina
4022,Paraguay,Cardona,0.0,Paraguay
4026,Uruguay,Cardona,0.0,Uruguay
4014,Cuba,Cardona,0.0,Cuba
4025,República Dominicana,Cardona,0.0,Dominicana
4024,Puerto Rico,Cardona,0.0,Puerto Rico
998,México,Cardozo,0.0,Mexico
996,Guatemala,Cardozo,0.0,Guatemala
995,El Salvador,Cardozo,0.0,El Salvador
997,Honduras,Cardozo,0.0,Honduras
999,Nicaragua,Cardozo,0.0,Nicaragua
992,Costa Rica,Cardozo,0.0,Costa Rica
1000,Panamá,Cardozo,0.0,Panama
991,Colombia,Cardozo,0.0,Colombia
1006,Venezuela,Cardozo,0.0,Venezuela
994,Ecuador,Cardozo,0.0,Ecuador
1002,Perú,Cardozo,0.0,Peru
989,Bolivia,Cardozo,0.0,Bolivia
990,Chile,Cardozo,0.0,Chile
988,Argentina,Cardozo,0.04356846473029046,Argentina
1001,Paraguay,Cardozo,0.14482758620689656,Paraguay
1005,Uruguay,Cardozo,0.07894736842105263,Uruguay
993,Cuba,Cardozo,0.0,Cuba
1004,República Dominicana,Cardozo,0.0,Dominicana
1003,Puerto Rico,Cardozo,0.0,Puerto Rico
7002,México,Carranza,0.0,Mexico
7000,Guatemala,Carranza,0.0,Guatemala
6999,El Salvador,Carranza,0.0426829268292683,El Salvador
7001,Honduras,Carranza,0.05289672544080605,Honduras
7003,Nicaragua,Carranza,0.0,Nicaragua
6996,Costa Rica,Carranza,0.0,Costa Rica
7004,Panamá,Carranza,0.0,Panama
6995,Colombia,Carranza,0.0,Colombia
7010,Venezuela,Carranza,0.0,Venezuela
6998,Ecuador,Carranza,0.0,Ecuador
7006,Perú,Carranza,0.0,Peru
6993,Bolivia,Carranza,0.0,Bolivia
6994,Chile,Carranza,0.0,Chile
6992,Argentina,Carranza,0.0,Argentina
7005,Paraguay,Carranza,0.0,Paraguay
7009,Uruguay,Carranza,0.0,Uruguay
6997,Cuba,Carranza,0.0,Cuba
7008,República Dominicana,Carranza,0.0,Dominicana
7007,Puerto Rico,Carranza,0.0,Puerto Rico
3221,México,Carrasco,0.0,Mexico
3219,Guatemala,Carrasco,0.0,Guatemala
3218,El Salvador,Carrasco,0.0,El Salvador
3220,Honduras,Carrasco,0.0,Honduras
3222,Nicaragua,Carrasco,0.0,Nicaragua
3215,Costa Rica,Carrasco,0.0,Costa Rica
3223,Panamá,Carrasco,0.0,Panama
3214,Colombia,Carrasco,0.0,Colombia
3229,Venezuela,Carrasco,0.0,Venezuela
3217,Ecuador,Carrasco,0.0,Ecuador
3225,Perú,Carrasco,0.0368421052631579,Peru
3212,Bolivia,Carrasco,0.0,Bolivia
3213,Chile,Carrasco,0.10000000000000002,Chile
3211,Argentina,Carrasco,0.0,Argentina
3224,Paraguay,Carrasco,0.0,Paraguay
3228,Uruguay,Carrasco,0.0,Uruguay
3216,Cuba,Carrasco,0.0,Cuba
3227,República Dominicana,Carrasco,0.0,Dominicana
3226,Puerto Rico,Carrasco,0.0,Puerto Rico
10289,México,Carrasquillo,0.0,Mexico
10287,Guatemala,Carrasquillo,0.0,Guatemala
10286,El Salvador,Carrasquillo,0.0,El Salvador
10288,Honduras,Carrasquillo,0.0,Honduras
10290,Nicaragua,Carrasquillo,0.0,Nicaragua
10283,Costa Rica,Carrasquillo,0.0,Costa Rica
10291,Panamá,Carrasquillo,0.0,Panama
10282,Colombia,Carrasquillo,0.0,Colombia
10297,Venezuela,Carrasquillo,0.0,Venezuela
10285,Ecuador,Carrasquillo,0.0,Ecuador
10293,Perú,Carrasquillo,0.0,Peru
10280,Bolivia,Carrasquillo,0.0,Bolivia
10281,Chile,Carrasquillo,0.0,Chile
10279,Argentina,Carrasquillo,0.0,Argentina
10292,Paraguay,Carrasquillo,0.0,Paraguay
10296,Uruguay,Carrasquillo,0.0,Uruguay
10284,Cuba,Carrasquillo,0.0,Cuba
10295,República Dominicana,Carrasquillo,0.0,Dominicana
10294,Puerto Rico,Carrasquillo,0.2837837837837838,Puerto Rico
7325,México,Carrillo,0.04849884526558892,Mexico
7323,Guatemala,Carrillo,0.05982905982905984,Guatemala
7322,El Salvador,Carrillo,0.0,El Salvador
7324,Honduras,Carrillo,0.0,Honduras
7326,Nicaragua,Carrillo,0.0,Nicaragua
7319,Costa Rica,Carrillo,0.0,Costa Rica
7327,Panamá,Carrillo,0.0,Panama
7318,Colombia,Carrillo,0.0,Colombia
7333,Venezuela,Carrillo,0.0,Venezuela
7321,Ecuador,Carrillo,0.0,Ecuador
7329,Perú,Carrillo,0.0,Peru
7316,Bolivia,Carrillo,0.0,Bolivia
7317,Chile,Carrillo,0.0,Chile
7315,Argentina,Carrillo,0.0,Argentina
7328,Paraguay,Carrillo,0.0,Paraguay
7332,Uruguay,Carrillo,0.0,Uruguay
7320,Cuba,Carrillo,0.0,Cuba
7331,República Dominicana,Carrillo,0.0,Dominicana
7330,Puerto Rico,Carrillo,0.0,Puerto Rico
789,México,Carrizo,0.0,Mexico
787,Guatemala,Carrizo,0.0,Guatemala
786,El Salvador,Carrizo,0.0,El Salvador
788,Honduras,Carrizo,0.0,Honduras
790,Nicaragua,Carrizo,0.0,Nicaragua
783,Costa Rica,Carrizo,0.0,Costa Rica
791,Panamá,Carrizo,0.0,Panama
782,Colombia,Carrizo,0.0,Colombia
797,Venezuela,Carrizo,0.0,Venezuela
785,Ecuador,Carrizo,0.0,Ecuador
793,Perú,Carrizo,0.0,Peru
780,Bolivia,Carrizo,0.0,Bolivia
781,Chile,Carrizo,0.0,Chile
779,Argentina,Carrizo,0.051219512195121955,Argentina
792,Paraguay,Carrizo,0.0,Paraguay
796,Uruguay,Carrizo,0.0,Uruguay
784,Cuba,Carrizo,0.0,Cuba
795,República Dominicana,Carrizo,0.0,Dominicana
794,Puerto Rico,Carrizo,0.0,Puerto Rico
3639,México,Carvajal,0.0,Mexico
3637,Guatemala,Carvajal,0.0,Guatemala
3636,El Salvador,Carvajal,0.0,El Salvador
3638,Honduras,Carvajal,0.0,Honduras
3640,Nicaragua,Carvajal,0.0,Nicaragua
3633,Costa Rica,Carvajal,0.06268656716417911,Costa Rica
3641,Panamá,Carvajal,0.0,Panama
3632,Colombia,Carvajal,0.0410958904109589,Colombia
3647,Venezuela,Carvajal,0.0,Venezuela
3635,Ecuador,Carvajal,0.0,Ecuador
3643,Perú,Carvajal,0.0,Peru
3630,Bolivia,Carvajal,0.0,Bolivia
3631,Chile,Carvajal,0.049528301886792456,Chile
3629,Argentina,Carvajal,0.0,Argentina
3642,Paraguay,Carvajal,0.0,Paraguay
3646,Uruguay,Carvajal,0.0,Uruguay
3634,Cuba,Carvajal,0.0,Cuba
3645,República Dominicana,Carvajal,0.0,Dominicana
3644,Puerto Rico,Carvajal,0.0,Puerto Rico
5273,México,Cascante,0.0,Mexico
5271,Guatemala,Cascante,0.0,Guatemala
5270,El Salvador,Cascante,0.0,El Salvador
5272,Honduras,Cascante,0.0,Honduras
5274,Nicaragua,Cascante,0.0,Nicaragua
5267,Costa Rica,Cascante,0.06624605678233439,Costa Rica
5275,Panamá,Cascante,0.0,Panama
5266,Colombia,Cascante,0.0,Colombia
5281,Venezuela,Cascante,0.0,Venezuela
5269,Ecuador,Cascante,0.0,Ecuador
5277,Perú,Cascante,0.0,Peru
5264,Bolivia,Cascante,0.0,Bolivia
5265,Chile,Cascante,0.0,Chile
5263,Argentina,Cascante,0.0,Argentina
5276,Paraguay,Cascante,0.0,Paraguay
5280,Uruguay,Cascante,0.0,Uruguay
5268,Cuba,Cascante,0.0,Cuba
5279,República Dominicana,Cascante,0.0,Dominicana
5278,Puerto Rico,Cascante,0.0,Puerto Rico
4304,México,Castañeda,0.03626943005181347,Mexico
4302,Guatemala,Castañeda,0.0,Guatemala
4301,El Salvador,Castañeda,0.0,El Salvador
4303,Honduras,Castañeda,0.0,Honduras
4305,Nicaragua,Castañeda,0.0,Nicaragua
4298,Costa Rica,Castañeda,0.0,Costa Rica
4306,Panamá,Castañeda,0.0,Panama
4297,Colombia,Castañeda,0.05316455696202532,Colombia
4312,Venezuela,Castañeda,0.0,Venezuela
4300,Ecuador,Castañeda,0.0,Ecuador
4308,Perú,Castañeda,0.0,Peru
4295,Bolivia,Castañeda,0.0,Bolivia
4296,Chile,Castañeda,0.0,Chile
4294,Argentina,Castañeda,0.0,Argentina
4307,Paraguay,Castañeda,0.0,Paraguay
4311,Uruguay,Castañeda,0.0,Uruguay
4299,Cuba,Castañeda,0.0,Cuba
4310,República Dominicana,Castañeda,0.0,Dominicana
4309,Puerto Rico,Castañeda,0.0,Puerto Rico
4418,México,Castaño,0.0,Mexico
4416,Guatemala,Castaño,0.0,Guatemala
4415,El Salvador,Castaño,0.0,El Salvador
4417,Honduras,Castaño,0.0,Honduras
4419,Nicaragua,Castaño,0.0,Nicaragua
4412,Costa Rica,Castaño,0.0,Costa Rica
4420,Panamá,Castaño,0.0,Panama
4411,Colombia,Castaño,0.04783599088838269,Colombia
4426,Venezuela,Castaño,0.0,Venezuela
4414,Ecuador,Castaño,0.0,Ecuador
4422,Perú,Castaño,0.0,Peru
4409,Bolivia,Castaño,0.0,Bolivia
4410,Chile,Castaño,0.0,Chile
4408,Argentina,Castaño,0.0,Argentina
4421,Paraguay,Castaño,0.0,Paraguay
4425,Uruguay,Castaño,0.0,Uruguay
4413,Cuba,Castaño,0.0,Cuba
4424,República Dominicana,Castaño,0.0,Dominicana
4423,Puerto Rico,Castaño,0.0,Puerto Rico
5862,México,Castellanos,0.0,Mexico
5860,Guatemala,Castellanos,0.0,Guatemala
5859,El Salvador,Castellanos,0.0,El Salvador
5861,Honduras,Castellanos,0.07835820895522388,Honduras
5863,Nicaragua,Castellanos,0.0,Nicaragua
5856,Costa Rica,Castellanos,0.0,Costa Rica
5864,Panamá,Castellanos,0.0,Panama
5855,Colombia,Castellanos,0.0,Colombia
5870,Venezuela,Castellanos,0.0,Venezuela
5858,Ecuador,Castellanos,0.0,Ecuador
5866,Perú,Castellanos,0.0,Peru
5853,Bolivia,Castellanos,0.0,Bolivia
5854,Chile,Castellanos,0.0,Chile
5852,Argentina,Castellanos,0.0,Argentina
5865,Paraguay,Castellanos,0.0,Paraguay
5869,Uruguay,Castellanos,0.0,Uruguay
5857,Cuba,Castellanos,0.04054054054054054,Cuba
5868,República Dominicana,Castellanos,0.0,Dominicana
5867,Puerto Rico,Castellanos,0.0,Puerto Rico
8788,México,Castellon,0.0,Mexico
8786,Guatemala,Castellon,0.0,Guatemala
8785,El Salvador,Castellon,0.0,El Salvador
8787,Honduras,Castellon,0.0,Honduras
8789,Nicaragua,Castellon,0.05370843989769822,Nicaragua
8782,Costa Rica,Castellon,0.0,Costa Rica
8790,Panamá,Castellon,0.0,Panama
8781,Colombia,Castellon,0.0,Colombia
8796,Venezuela,Castellon,0.0,Venezuela
8784,Ecuador,Castellon,0.0,Ecuador
8792,Perú,Castellon,0.0,Peru
8779,Bolivia,Castellon,0.0,Bolivia
8780,Chile,Castellon,0.0,Chile
8778,Argentina,Castellon,0.0,Argentina
8791,Paraguay,Castellon,0.0,Paraguay
8795,Uruguay,Castellon,0.0,Uruguay
8783,Cuba,Castellon,0.0,Cuba
8794,República Dominicana,Castellon,0.0,Dominicana
8793,Puerto Rico,Castellon,0.0,Puerto Rico
827,México,Castillo,0.10994764397905761,Mexico
825,Guatemala,Castillo,0.12209302325581396,Guatemala
824,El Salvador,Castillo,0.11666666666666668,El Salvador
826,Honduras,Castillo,0.13815789473684212,Honduras
828,Nicaragua,Castillo,0.1926605504587156,Nicaragua
821,Costa Rica,Castillo,0.13815789473684212,Costa Rica
829,Panamá,Castillo,0.34426229508196726,Panama
820,Colombia,Castillo,0.08433734939759036,Colombia
835,Venezuela,Castillo,0.17213114754098363,Venezuela
823,Ecuador,Castillo,0.07865168539325844,Ecuador
831,Perú,Castillo,0.1141304347826087,Peru
818,Bolivia,Castillo,0.0,Bolivia
819,Chile,Castillo,0.12804878048780488,Chile
817,Argentina,Castillo,0.05084745762711865,Argentina
830,Paraguay,Castillo,0.0,Paraguay
834,Uruguay,Castillo,0.029871977240398296,Uruguay
822,Cuba,Castillo,0.1329113924050633,Cuba
833,República Dominicana,Castillo,0.21428571428571427,Dominicana
832,Puerto Rico,Castillo,0.05675675675675676,Puerto Rico
542,México,Castro,0.08267716535433071,Mexico
540,Guatemala,Castro,0.07806691449814127,Guatemala
539,El Salvador,Castro,0.1272727272727273,El Salvador
541,Honduras,Castro,0.15671641791044777,Honduras
543,Nicaragua,Castro,0.14893617021276595,Nicaragua
536,Costa Rica,Castro,0.22580645161290325,Costa Rica
544,Panamá,Castro,0.05882352941176471,Panama
535,Colombia,Castro,0.13375796178343952,Colombia
550,Venezuela,Castro,0.07023411371237459,Venezuela
538,Ecuador,Castro,0.10194174757281553,Ecuador
546,Perú,Castro,0.08045977011494253,Peru
533,Bolivia,Castro,0.07608695652173914,Bolivia
534,Chile,Castro,0.11731843575418996,Chile
532,Argentina,Castro,0.06461538461538462,Argentina
545,Paraguay,Castro,0.0,Paraguay
549,Uruguay,Castro,0.09292035398230089,Uruguay
537,Cuba,Castro,0.08366533864541834,Cuba
548,República Dominicana,Castro,0.0707070707070707,Dominicana
547,Puerto Rico,Castro,0.0,Puerto Rico
9871,México,Cañete,0.0,Mexico
9869,Guatemala,Cañete,0.0,Guatemala
9868,El Salvador,Cañete,0.0,El Salvador
9870,Honduras,Cañete,0.0,Honduras
9872,Nicaragua,Cañete,0.0,Nicaragua
9865,Costa Rica,Cañete,0.0,Costa Rica
9873,Panamá,Cañete,0.0,Panama
9864,Colombia,Cañete,0.0,Colombia
9879,Venezuela,Cañete,0.0,Venezuela
9867,Ecuador,Cañete,0.0,Ecuador
9875,Perú,Cañete,0.0,Peru
9862,Bolivia,Cañete,0.0,Bolivia
9863,Chile,Cañete,0.0,Chile
9861,Argentina,Cañete,0.0,Argentina
9874,Paraguay,Cañete,0.059322033898305086,Paraguay
9878,Uruguay,Cañete,0.0,Uruguay
9866,Cuba,Cañete,0.0,Cuba
9877,República Dominicana,Cañete,0.0,Dominicana
9876,Puerto Rico,Cañete,0.0,Puerto Rico
8883,México,Cedeño,0.0,Mexico
8881,Guatemala,Cedeño,0.0,Guatemala
8880,El Salvador,Cedeño,0.0,El Salvador
8882,Honduras,Cedeño,0.0,Honduras
8884,Nicaragua,Cedeño,0.0,Nicaragua
8877,Costa Rica,Cedeño,0.0,Costa Rica
8885,Panamá,Cedeño,0.1346153846153846,Panama
8876,Colombia,Cedeño,0.0,Colombia
8891,Venezuela,Cedeño,0.04585152838427948,Venezuela
8879,Ecuador,Cedeño,0.0,Ecuador
8887,Perú,Cedeño,0.0,Peru
8874,Bolivia,Cedeño,0.0,Bolivia
8875,Chile,Cedeño,0.0,Chile
8873,Argentina,Cedeño,0.0,Argentina
8886,Paraguay,Cedeño,0.0,Paraguay
8890,Uruguay,Cedeño,0.0,Uruguay
8878,Cuba,Cedeño,0.0,Cuba
8889,República Dominicana,Cedeño,0.0,Dominicana
8888,Puerto Rico,Cedeño,0.0,Puerto Rico
8370,México,Centeno,0.0,Mexico
8368,Guatemala,Centeno,0.0,Guatemala
8367,El Salvador,Centeno,0.0,El Salvador
8369,Honduras,Centeno,0.0,Honduras
8371,Nicaragua,Centeno,0.15328467153284672,Nicaragua
8364,Costa Rica,Centeno,0.0,Costa Rica
8372,Panamá,Centeno,0.0,Panama
8363,Colombia,Centeno,0.0,Colombia
8378,Venezuela,Centeno,0.0,Venezuela
8366,Ecuador,Centeno,0.0,Ecuador
8374,Perú,Centeno,0.0,Peru
8361,Bolivia,Centeno,0.0,Bolivia
8362,Chile,Centeno,0.0,Chile
8360,Argentina,Centeno,0.0,Argentina
8373,Paraguay,Centeno,0.0,Paraguay
8377,Uruguay,Centeno,0.0,Uruguay
8365,Cuba,Centeno,0.0,Cuba
8376,República Dominicana,Centeno,0.0,Dominicana
8375,Puerto Rico,Centeno,0.0,Puerto Rico
9586,México,Centurion,0.0,Mexico
9584,Guatemala,Centurion,0.0,Guatemala
9583,El Salvador,Centurion,0.0,El Salvador
9585,Honduras,Centurion,0.0,Honduras
9587,Nicaragua,Centurion,0.0,Nicaragua
9580,Costa Rica,Centurion,0.0,Costa Rica
9588,Panamá,Centurion,0.0,Panama
9579,Colombia,Centurion,0.0,Colombia
9594,Venezuela,Centurion,0.0,Venezuela
9582,Ecuador,Centurion,0.0,Ecuador
9590,Perú,Centurion,0.0,Peru
9577,Bolivia,Centurion,0.0,Bolivia
9578,Chile,Centurion,0.0,Chile
9576,Argentina,Centurion,0.0,Argentina
9589,Paraguay,Centurion,0.08502024291497977,Paraguay
9593,Uruguay,Centurion,0.0,Uruguay
9581,Cuba,Centurion,0.0,Cuba
9592,República Dominicana,Centurion,0.0,Dominicana
9591,Puerto Rico,Centurion,0.0,Puerto Rico
5254,México,Cerdas,0.0,Mexico
5252,Guatemala,Cerdas,0.0,Guatemala
5251,El Salvador,Cerdas,0.0,El Salvador
5253,Honduras,Cerdas,0.0,Honduras
5255,Nicaragua,Cerdas,0.0,Nicaragua
5248,Costa Rica,Cerdas,0.06774193548387097,Costa Rica
5256,Panamá,Cerdas,0.0,Panama
5247,Colombia,Cerdas,0.0,Colombia
5262,Venezuela,Cerdas,0.0,Venezuela
5250,Ecuador,Cerdas,0.0,Ecuador
5258,Perú,Cerdas,0.0,Peru
5245,Bolivia,Cerdas,0.0,Bolivia
5246,Chile,Cerdas,0.0,Chile
5244,Argentina,Cerdas,0.0,Argentina
5257,Paraguay,Cerdas,0.0,Paraguay
5261,Uruguay,Cerdas,0.0,Uruguay
5249,Cuba,Cerdas,0.0,Cuba
5260,República Dominicana,Cerdas,0.0,Dominicana
5259,Puerto Rico,Cerdas,0.0,Puerto Rico
8218,México,Cervantes,0.05147058823529412,Mexico
8216,Guatemala,Cervantes,0.0,Guatemala
8215,El Salvador,Cervantes,0.0,El Salvador
8217,Honduras,Cervantes,0.0,Honduras
8219,Nicaragua,Cervantes,0.0,Nicaragua
8212,Costa Rica,Cervantes,0.0,Costa Rica
8220,Panamá,Cervantes,0.0,Panama
8211,Colombia,Cervantes,0.0,Colombia
8226,Venezuela,Cervantes,0.0,Venezuela
8214,Ecuador,Cervantes,0.0,Ecuador
8222,Perú,Cervantes,0.0,Peru
8209,Bolivia,Cervantes,0.0,Bolivia
8210,Chile,Cervantes,0.0,Chile
8208,Argentina,Cervantes,0.0,Argentina
8221,Paraguay,Cervantes,0.0,Paraguay
8225,Uruguay,Cervantes,0.0,Uruguay
8213,Cuba,Cervantes,0.0,Cuba
8224,República Dominicana,Cervantes,0.0,Dominicana
8223,Puerto Rico,Cervantes,0.0,Puerto Rico
2404,México,Cespedes,0.0,Mexico
2402,Guatemala,Cespedes,0.0,Guatemala
2401,El Salvador,Cespedes,0.0,El Salvador
2403,Honduras,Cespedes,0.0,Honduras
2405,Nicaragua,Cespedes,0.0,Nicaragua
2398,Costa Rica,Cespedes,0.0,Costa Rica
2406,Panamá,Cespedes,0.0,Panama
2397,Colombia,Cespedes,0.0,Colombia
2412,Venezuela,Cespedes,0.0,Venezuela
2400,Ecuador,Cespedes,0.0,Ecuador
2408,Perú,Cespedes,0.0,Peru
2395,Bolivia,Cespedes,0.06885245901639345,Bolivia
2396,Chile,Cespedes,0.0,Chile
2394,Argentina,Cespedes,0.0,Argentina
2407,Paraguay,Cespedes,0.0,Paraguay
2411,Uruguay,Cespedes,0.0,Uruguay
2399,Cuba,Cespedes,0.0,Cuba
2410,República Dominicana,Cespedes,0.0,Dominicana
2409,Puerto Rico,Cespedes,0.0,Puerto Rico
6033,México,Cevallos,0.0,Mexico
6031,Guatemala,Cevallos,0.0,Guatemala
6030,El Salvador,Cevallos,0.0,El Salvador
6032,Honduras,Cevallos,0.0,Honduras
6034,Nicaragua,Cevallos,0.0,Nicaragua
6027,Costa Rica,Cevallos,0.0,Costa Rica
6035,Panamá,Cevallos,0.0,Panama
6026,Colombia,Cevallos,0.0,Colombia
6041,Venezuela,Cevallos,0.0,Venezuela
6029,Ecuador,Cevallos,0.07553956834532374,Ecuador
6037,Perú,Cevallos,0.0,Peru
6024,Bolivia,Cevallos,0.0,Bolivia
6025,Chile,Cevallos,0.0,Chile
6023,Argentina,Cevallos,0.0,Argentina
6036,Paraguay,Cevallos,0.0,Paraguay
6040,Uruguay,Cevallos,0.0,Uruguay
6028,Cuba,Cevallos,0.0,Cuba
6039,República Dominicana,Cevallos,0.0,Dominicana
6038,Puerto Rico,Cevallos,0.0,Puerto Rico
4779,México,Chacon,0.0,Mexico
4777,Guatemala,Chacon,0.0,Guatemala
4776,El Salvador,Chacon,0.0,El Salvador
4778,Honduras,Chacon,0.0,Honduras
4780,Nicaragua,Chacon,0.0,Nicaragua
